{-0.01, 0.}
{-0.009814, 0.00040962202659467373}
{-0.009812, 0.0004115012902759178}
{-0.00981, 0.00042742433322916717}
{-0.009808, 0.00044010458548011933}
{-0.009806, 0.0004418915830142378}
{-0.009804, 0.0004624177489383352}
{-0.009802, 0.0004718999357014422}
{-0.0098, 0.0004893713497886534}
{-0.009798, 0.0004911527285578123}
{-0.009796, 0.0005050292559606231}
{-0.009794, 0.0005191636625831232}
{-0.009792, 0.0005207529088778147}
{-0.00979, 0.0005438646356396293}
{-0.009788, 0.000545401133225103}
{-0.009786, 0.000560254548411212}
{-0.009784, 0.0005707714933354682}
{-0.009782, 0.000590763314874804}
{-0.00978, 0.000601648396971243}
{-0.009778, 0.0006126327271555261}
{-0.009776, 0.0006187661717174386}
{-0.009774, 0.0006348991144026113}
{-0.009772, 0.0006461811626750409}
{-0.00977, 0.0006575624414544299}
{-0.009768, 0.0006796626755532316}
{-0.009766, 0.0006860244397647277}
{-0.009764, 0.0006868071584398006}
{-0.009762, 0.0006984918364995318}
{-0.00976, 0.0007159571343252887}
{-0.009758, 0.0007279337004196073}
{-0.009756, 0.0007282632827661945}
{-0.009754, 0.0007641238578164575}
{-0.009752, 0.0007583914374885148}
{-0.00975, 0.0007768318992517531}
{-0.009748, 0.0008018330498470903}
{-0.009746, 0.0008018760916389027}
{-0.009744, 0.000814546943875711}
{-0.009742, 0.0008273169601513675}
{-0.00974, 0.0008401861354244731}
{-0.009738, 0.0008463833974350077}
{-0.009736, 0.0008524723879572588}
{-0.009734, 0.0008654300155888235}
{-0.009732, 0.000871400649905454}
{-0.00973, 0.0008988285888519021}
{-0.009728, 0.0009048882667152904}
{-0.009726, 0.0008960207324652695}
{-0.009724, 0.0009241679616411102}
{-0.009722, 0.0009376016828334253}
{-0.00972, 0.0009433993690659088}
{-0.009718, 0.0009490722160706348}
{-0.009716, 0.0009546178590523357}
{-0.009714, 0.0009761689574437913}
{-0.009712, 0.0009980407210491758}
{-0.00971, 0.0010036463083450719}
{-0.009708, 0.0010091183790076118}
{-0.009706, 0.0010144545687660097}
{-0.009704, 0.0010282936364896967}
{-0.009702, 0.0010509844607295537}
{-0.0097, 0.0010473763536731208}
{-0.009698, 0.001043387962245479}
{-0.009696, 0.0010481287275698747}
{-0.009694, 0.0010619546032796078}
{-0.009692, 0.0010665154613204685}
{-0.00969, 0.0010898774925490863}
{-0.009688, 0.0010847749386490495}
{-0.009686, 0.0010987155688926538}
{-0.009684, 0.0011028976858352521}
{-0.009682, 0.0011168909456511606}
{-0.00968, 0.0011107762641139618}
{-0.009678, 0.0011246924777480883}
{-0.009676, 0.001138695099887328}
{-0.009674, 0.0011318244136399383}
{-0.009672, 0.0011245246548972569}
{-0.00967, 0.001127529481799211}
{-0.009668, 0.0011520943056078643}
{-0.009666, 0.0011660039928133611}
{-0.009664, 0.001157732821225652}
{-0.009662, 0.001137748862361171}
{-0.00966, 0.0011626387590122195}
{-0.009658, 0.0011532783259017299}
{-0.009656, 0.0011784611650672474}
{-0.009654, 0.0011567789030634814}
{-0.009652, 0.0011821179443564232}
{-0.00965, 0.0011957308198744182}
{-0.009648, 0.0011727722575525874}
{-0.009646, 0.0011490569450024774}
{-0.009644, 0.0011870543598273486}
{-0.009642, 0.001187779461254404}
{-0.00964, 0.0011755188643184553}
{-0.009638, 0.0011498435748376675}
{-0.009636, 0.0011886954138076713}
{-0.009634, 0.0011753667175346968}
{-0.009632, 0.0011481802049106884}
{-0.00963, 0.001133687680886986}
{-0.009628, 0.0011596053137268181}
{-0.009626, 0.0011720933201652295}
{-0.009624, 0.0011567739071360107}
{-0.009622, 0.0011409271960801561}
{-0.00962, 0.0011672528505505535}
{-0.009618, 0.001136402733681096}
{-0.009616, 0.001148318916656694}
{-0.009614, 0.0011456097181135648}
{-0.009612, 0.001112978207808296}
{-0.00961, 0.001124467387976441}
{-0.009608, 0.0011208684706224957}
{-0.009606, 0.0010864155547354668}
{-0.009604, 0.0010974588829738294}
{-0.009602, 0.0010929443466376988}
{-0.0096, 0.0010881712186020533}
{-0.009598, 0.0010512801695998788}
{-0.009596, 0.0010456654484462557}
{-0.009594, 0.0010560301238398528}
{-0.009592, 0.0010336319902931172}
{-0.00959, 0.0010106406665113259}
{-0.009588, 0.0010205108213900628}
{-0.009586, 0.0010135364626772292}
{-0.009584, 0.0009721718253557545}
{-0.009582, 0.0009470890316150437}
{-0.00958, 0.0009387758444932883}
{-0.009578, 0.0009301742661698655}
{-0.009576, 0.0009035649846441928}
{-0.009574, 0.0008763280387182866}
{-0.009572, 0.0008484587298444639}
{-0.00957, 0.0008381735235448425}
{-0.009568, 0.0008275858238069267}
{-0.009566, 0.0008166932805594377}
{-0.009564, 0.0008054935439856485}
{-0.009562, 0.0007750798772744023}
{-0.00956, 0.0007440087956612074}
{-0.009558, 0.0007315262959912569}
{-0.009556, 0.0007187256423680992}
{-0.009554, 0.0007056044864088147}
{-0.009552, 0.000652608452566666}
{-0.00955, 0.0006384859061403177}
{-0.009548, 0.0006240342504394678}
{-0.009546, 0.0005889427670122083}
{-0.009544, 0.0005531594487979907}
{-0.009542, 0.0005373467889135739}
{-0.00954, 0.0005003463070727552}
{-0.009538, 0.00048366982298255823}
{-0.009536, 0.00042422527896815334}
{-0.009534, 0.00042788372705796277}
{-0.009532, 0.00036682412795369015}
{-0.00953, 0.0003699603657532993}
{-0.009528, 0.00035116224015055057}
{-0.009526, 0.00024347055113136372}
{-0.009524, 0.00024552565129249435}
{-0.009522, 0.0001800649743822369}
{-0.00952, 0.000181572084193375}
{-0.009518, 0.00011442839929333815}
{-0.009516, 0.00009230251890634111}
{-0.009514, 0.000046532720105872285}
{-0.009512, 0.0000469157415248449}
{-0.00951, 0.}
{-0.009508, 0.}
{-0.009506, -0.000048074168864201906}
{-0.009504, -0.00009692686365998249}
{-0.009502, -0.00009770850959967437}
{-0.0095, -0.00017236323166807123}
{-0.009498, -0.0002233826106026426}
{-0.009496, -0.00027519845203251455}
{-0.009494, -0.0003025988617484297}
{-0.009492, -0.00035582235001734654}
{-0.00949, -0.0004098555521657872}
{-0.009488, -0.00043888630264694276}
{-0.009486, -0.0005203698006046142}
{-0.009484, -0.0005244183604985286}
{-0.009482, -0.0005284825047269015}
{-0.00948, -0.0006124465664380703}
{-0.009478, -0.0006439890477156442}
{-0.009476, -0.0007029989555464531}
{-0.009474, -0.0007628528499249283}
{-0.009472, -0.0008510072484971096}
{-0.00947, -0.0008851112813447131}
{-0.009468, -0.0008917883842251229}
{-0.009466, -0.0009546460513047831}
{-0.009464, -0.0010183694959210543}
{-0.009462, -0.0010829633858221639}
{-0.00946, -0.0010335891492721403}
{-0.009458, -0.0011280110855815117}
{-0.009456, -0.0012528777037700725}
{-0.009454, -0.0012914351325729258}
{-0.009452, -0.0013304557858895205}
{-0.00945, -0.001340160646070352}
{-0.009448, -0.0014398938749350947}
{-0.009446, -0.0014503203915608367}
{-0.009444, -0.0014912172397965138}
{-0.009442, -0.0015632407383816204}
{-0.00944, -0.0016361805399042347}
{-0.009438, -0.0017100413044021357}
{-0.009436, -0.0017848276912022058}
{-0.009434, -0.001860544358917364}
{-0.009432, -0.001873681343625676}
{-0.00943, -0.001950825670560957}
{-0.009428, -0.0019967077326205796}
{-0.009426, -0.0021079470759961015}
{-0.009424, -0.0021226220188405934}
{-0.009422, -0.002170229714043319}
{-0.00942, -0.0021852329406164763}
{-0.009418, -0.0022669627922463392}
{-0.009416, -0.002416792510104022}
{-0.009414, -0.002399531156808528}
{-0.009412, -0.0024839447592838776}
{-0.00941, -0.0025350804364078824}
{-0.009408, -0.0025522469002402675}
{-0.009406, -0.0026041933627116154}
{-0.009404, -0.002691620410183222}
{-0.009402, -0.0028152332836029713}
{-0.0094, -0.0028340398834098045}
{-0.009398, -0.0029242312430949008}
{-0.009396, -0.0029795331860506713}
{-0.009394, -0.002963102731121873}
{-0.009392, -0.0031281281749203894}
{-0.00939, -0.003185291232926589}
{-0.009388, -0.003279852697444091}
{-0.009386, -0.003301258052894281}
{-0.009384, -0.0033227323766411077}
{-0.009382, -0.003419427922233965}
{-0.00938, -0.0034037068601998643}
{-0.009378, -0.003463694220450202}
{-0.009376, -0.003639160927416055}
{-0.009374, -0.0037010030261410165}
{-0.009372, -0.003763410552126345}
{-0.00937, -0.0037482963123946717}
{-0.009368, -0.0038113466721165887}
{-0.009366, -0.003954048826858458}
{-0.009364, -0.003978951676237608}
{-0.009362, -0.004084010549854716}
{-0.00936, -0.004149859208845147}
{-0.009358, -0.004216289480967559}
{-0.009356, -0.004201716940089671}
{-0.009354, -0.004391950371608246}
{-0.009352, -0.004419093079663723}
{-0.00935, -0.004487872905698598}
{-0.009348, -0.004557245893399865}
{-0.009346, -0.0045851487661637234}
{-0.009344, -0.004613135891731001}
{-0.009342, -0.0046837871421634}
{-0.00934, -0.004797877431094257}
{-0.009338, -0.004826894491330432}
{-0.009336, -0.004812640951944454}
{-0.009334, -0.004928805930120237}
{-0.009332, -0.005046102232002966}
{-0.00933, -0.005076251838933978}
{-0.009328, -0.005017681716247375}
{-0.009326, -0.005270821362812229}
{-0.009324, -0.005257098318464161}
{-0.009322, -0.005333331278541571}
{-0.00932, -0.005364722837906339}
{-0.009318, -0.005396205448425984}
{-0.009316, -0.005473777225618021}
{-0.009314, -0.005459443773178586}
{-0.009312, -0.005630806228440425}
{-0.00931, -0.005710268056426803}
{-0.009308, -0.0056491361004204245}
{-0.009306, -0.0057290551776198306}
{-0.009304, -0.005761991396676251}
{-0.009302, -0.00579502087875719}
{-0.0093, -0.005924476563068131}
{-0.009298, -0.005958241556323317}
{-0.009296, -0.005992101314263171}
{-0.009294, -0.006026055823520467}
{-0.009292, -0.0061093742176066375}
{-0.00929, -0.00609424904233105}
{-0.009288, -0.006128487724962722}
{-0.009286, -0.006313133814948357}
{-0.009284, -0.006298017448266774}
{-0.009282, -0.006434431152341277}
{-0.00928, -0.006419228057782564}
{-0.009278, -0.006454786726846528}
{-0.009276, -0.0065934652274509346}
{-0.009274, -0.006422604468332206}
{-0.009272, -0.00661412401854561}
{-0.00927, -0.006545625630717783}
{-0.009268, -0.006581382788184292}
{-0.009266, -0.006776049708509049}
{-0.009264, -0.00670641086546746}
{-0.009262, -0.006796258483472201}
{-0.00926, -0.006779175232504118}
{-0.009258, -0.00686979551523334}
{-0.009256, -0.006852326836694813}
{-0.009254, -0.006889047816647953}
{-0.009252, -0.006925865562523199}
{-0.00925, -0.007018040218990155}
{-0.009248, -0.00705534519301922}
{-0.009246, -0.006981050843392872}
{-0.009244, -0.007186391277685005}
{-0.009242, -0.007224284719407962}
{-0.00924, -0.007148803305502159}
{-0.009238, -0.007129263892571319}
{-0.009236, -0.007166556895331383}
{-0.009234, -0.0071463141987699735}
{-0.009232, -0.00735729337426756}
{-0.00923, -0.007279011045317252}
{-0.009228, -0.007199620427728319}
{-0.009226, -0.007236788261472446}
{-0.009224, -0.007274050355151269}
{-0.009222, -0.007311406694054359}
{-0.00922, -0.007289110456414186}
{-0.009218, -0.007326349999330396}
{-0.009216, -0.0073636829772554145}
{-0.009214, -0.007279779713558189}
{-0.009212, -0.0073166844384995764}
{-0.00921, -0.00735368102312898}
{-0.009208, -0.007452359198281034}
{-0.009206, -0.007427949712992809}
{-0.009204, -0.00752743197048137}
{-0.009202, -0.0073775425714381}
{-0.0092, -0.007414373973643066}
{-0.009198, -0.007388149044800583}
{-0.009196, -0.007488307489432023}
{-0.009194, -0.0075254095738282786}
{-0.009192, -0.007370332317653104}
{-0.00919, -0.007342261125018676}
{-0.009188, -0.007443089407391472}
{-0.009186, -0.007349519756672358}
{-0.009184, -0.00732012321587326}
{-0.009182, -0.007355852214704612}
{-0.00918, -0.007325669716739431}
{-0.009178, -0.007427566781264037}
{-0.009176, -0.007330274600668152}
{-0.009174, -0.007365701499805821}
{-0.009172, -0.0073339285950189195}
{-0.00917, -0.007166377768276466}
{-0.009168, -0.007268690741511637}
{-0.009166, -0.007235221187897719}
{-0.009164, -0.007201181480581189}
{-0.009162, -0.007166569318317471}
{-0.00916, -0.007269855845012485}
{-0.009158, -0.007026053539856422}
{-0.009156, -0.00705927509666045}
{-0.009154, -0.0070925736129754035}
{-0.009152, -0.007055395124411424}
{-0.00915, -0.007088516308440385}
{-0.009148, -0.0069792793778506185}
{-0.009146, -0.0068687876530448624}
{-0.009144, -0.0069008032881272075}
{-0.009142, -0.0067884567474943095}
{-0.00914, -0.006747395838058194}
{-0.009138, -0.006632846474100119}
{-0.009136, -0.006663471629156922}
{-0.009134, -0.006620603740514845}
{-0.009132, -0.006503228611997698}
{-0.00913, -0.006533044925688576}
{-0.009128, -0.006413770684471097}
{-0.009126, -0.006443040107840213}
{-0.009124, -0.0061713341978949345}
{-0.009122, -0.0061237648451674615}
{-0.00912, -0.006151517203054079}
{-0.009118, -0.006103043049336847}
{-0.009116, -0.005900677771958936}
{-0.009114, -0.0059272350761981575}
{-0.009112, -0.005876528099074213}
{-0.00911, -0.0057475175752499195}
{-0.009108, -0.005695192353139611}
{-0.009106, -0.005485498868900483}
{-0.009104, -0.005588620453808215}
{-0.009102, -0.005455306787784001}
{-0.0091, -0.005479471376581857}
{-0.009098, -0.0053441610857948}
{-0.009096, -0.005287611517563964}
{-0.009094, -0.005230407759980802}
{-0.009092, -0.004849263309674189}
{-0.00909, -0.004870503377514854}
{-0.009088, -0.004973318711601785}
{-0.009086, -0.004831234527720596}
{-0.009084, -0.004852254650964342}
{-0.009082, -0.004625523539257261}
{-0.00908, -0.00447964678612341}
{-0.009078, -0.004415693204325395}
{-0.009076, -0.004351061881417822}
{-0.009074, -0.004033647567186673}
{-0.009072, -0.004135361765691717}
{-0.00907, -0.003983565279983511}
{-0.009068, -0.003915475573286937}
{-0.009066, -0.003932177349050366}
{-0.009064, -0.003519684121661166}
{-0.009062, -0.0034484219107085946}
{-0.00906, -0.003463035875293565}
{-0.009058, -0.003216854051300364}
{-0.009056, -0.0031431190008835617}
{-0.009054, -0.0030686766594744154}
{-0.009052, -0.0029054799110486786}
{-0.00905, -0.0028292470529068725}
{-0.009048, -0.0025747316407552802}
{-0.009046, -0.0025854800208318846}
{-0.009044, -0.0025067244060391295}
{-0.009042, -0.002247450350911934}
{-0.00904, -0.0021665018521611385}
{-0.009038, -0.0019035357790627729}
{-0.009036, -0.0019113982669336164}
{-0.009034, -0.0018278824582376619}
{-0.009032, -0.001560090581724072}
{-0.00903, -0.0015664938807086188}
{-0.009028, -0.0013878617505244726}
{-0.009026, -0.0010219251633725218}
{-0.009024, -0.0008395309021408483}
{-0.009022, -0.0008429479907492449}
{-0.00902, -0.0008463718526900604}
{-0.009018, -0.0006609574895868064}
{-0.009016, -0.000474022161755292}
{-0.009014, -0.0002855613549922613}
{-0.009012, -0.00019114111260081624}
{-0.00901, 0.}
{-0.009008, 0.}
{-0.009006, 0.00019345076126778206}
{-0.009004, 0.0003884473001866491}
{-0.009002, 0.00048749510344774593}
{-0.009, 0.0007830957392775435}
{-0.008998, 0.0009827566505393826}
{-0.008996, 0.0009866511346883346}
{-0.008994, 0.0010896084375069364}
{-0.008992, 0.0014916939299292776}
{-0.00899, 0.0015974073887753057}
{-0.008988, 0.0016036865880881272}
{-0.008986, 0.0019118486225186144}
{-0.008984, 0.0021213687917356642}
{-0.008982, 0.0020282452199826117}
{-0.00898, 0.002443385040465859}
{-0.008978, 0.002350689893566744}
{-0.008976, 0.0026676222568403647}
{-0.008974, 0.00278096092321944}
{-0.008972, 0.003101909948924075}
{-0.00897, 0.0031138857789580784}
{-0.008968, 0.003230080202286708}
{-0.008966, 0.0034516952882503575}
{-0.008964, 0.0036749393292806122}
{-0.008962, 0.0038998168091645665}
{-0.00896, 0.004126332210409941}
{-0.008958, 0.004035868793687842}
{-0.008956, 0.004371071691271}
{-0.008954, 0.004601717381555316}
{-0.008952, 0.004619172197262212}
{-0.00895, 0.004852317705520923}
{-0.008948, 0.005087125015159202}
{-0.008946, 0.005214953730896273}
{-0.008944, 0.005561742933724256}
{-0.008942, 0.00558263560066783}
{-0.00894, 0.0057134401813003}
{-0.008938, 0.005845105123081976}
{-0.008936, 0.0060883295568571515}
{-0.008934, 0.0062221345542817445}
{-0.008932, 0.006691376153677115}
{-0.00893, 0.0066042872313561264}
{-0.008928, 0.007190524986785619}
{-0.008926, 0.007217125077293091}
{-0.008924, 0.007470140752559475}
{-0.008922, 0.007497670431576687}
{-0.00892, 0.007753287118570425}
{-0.008918, 0.007896189834884076}
{-0.008916, 0.007925124985907268}
{-0.008914, 0.008184665444617524}
{-0.008912, 0.008445940596578147}
{-0.00891, 0.008476716096516566}
{-0.008908, 0.008857171061968275}
{-0.008906, 0.008889324342194657}
{-0.008904, 0.008921534120249352}
{-0.008902, 0.009307239872235503}
{-0.0089, 0.009459076967323928}
{-0.008898, 0.00961182483477801}
{-0.008896, 0.009884576978370807}
{-0.008894, 0.010159099378018076}
{-0.008892, 0.010075555216617307}
{-0.00889, 0.010352344413153018}
{-0.008888, 0.010389303253798911}
{-0.008886, 0.010547562243413926}
{-0.008884, 0.010706747494843091}
{-0.008882, 0.01098896078230072}
{-0.00888, 0.011027905622302667}
{-0.008878, 0.011066917169811471}
{-0.008876, 0.011599595205400484}
{-0.008874, 0.011764314788258708}
{-0.008872, 0.011929975363451731}
{-0.00887, 0.011971872134930756}
{-0.008868, 0.01213898414510796}
{-0.008866, 0.01243262509302196}
{-0.008864, 0.01247605096710793}
{-0.008862, 0.012646010184960433}
{-0.00886, 0.012943823103368774}
{-0.008858, 0.012988791244030783}
{-0.008856, 0.013033834792892966}
{-0.008854, 0.013463628841942674}
{-0.008852, 0.01363882051637425}
{-0.00885, 0.013685865464068116}
{-0.008848, 0.013732988703041628}
{-0.008846, 0.013910192009169459}
{-0.008844, 0.014088365640389788}
{-0.008842, 0.014398406395844663}
{-0.00884, 0.014447632659545356}
{-0.008838, 0.014628730436356862}
{-0.008836, 0.014414089262903069}
{-0.008834, 0.014728487340810531}
{-0.008832, 0.015177907153458585}
{-0.00883, 0.015095753024738909}
{-0.008828, 0.015280864363969113}
{-0.008826, 0.015466964288249976}
{-0.008824, 0.015519106236916432}
{-0.008822, 0.015706735753671198}
{-0.00882, 0.01575950190969506}
{-0.008818, 0.015948666825715743}
{-0.008816, 0.01586529030584998}
{-0.008814, 0.016192766168083298}
{-0.008812, 0.01652215862918598}
{-0.00881, 0.016577185651935417}
{-0.008808, 0.016632300878473637}
{-0.008806, 0.016409379215591286}
{-0.008804, 0.017300889051041976}
{-0.008802, 0.017078145155778327}
{-0.0088, 0.017134537443266644}
{-0.008798, 0.017331929287856963}
{-0.008796, 0.016964843296348002}
{-0.008794, 0.01758792784949129}
{-0.008792, 0.017645608589126685}
{-0.00879, 0.017703380269027697}
{-0.008788, 0.01776124286638699}
{-0.008786, 0.01781919635836134}
{-0.008784, 0.017733069425925854}
{-0.008782, 0.017935375934602746}
{-0.00878, 0.017993601973003977}
{-0.008778, 0.018197498804726375}
{-0.008776, 0.01840242847471512}
{-0.008774, 0.018315347594134723}
{-0.008772, 0.018521404472215553}
{-0.00877, 0.018581030743195216}
{-0.008768, 0.018492806710602466}
{-0.008766, 0.01855214257134513}
{-0.008764, 0.0186115698040365}
{-0.008762, 0.018820457092297335}
{-0.00876, 0.018880543877716573}
{-0.008758, 0.01894072269500517}
{-0.008756, 0.018850191984529308}
{-0.008754, 0.018910075724329012}
{-0.008752, 0.018818290289212895}
{-0.00875, 0.019030116872178315}
{-0.008748, 0.019090274232837545}
{-0.008746, 0.01915052275299961}
{-0.008744, 0.019210862408879342}
{-0.008742, 0.019425463522068847}
{-0.00874, 0.019177160512211536}
{-0.008738, 0.019392427952433317}
{-0.008736, 0.019297506857311762}
{-0.008734, 0.01904559264370729}
{-0.008732, 0.019574812857727553}
{-0.00873, 0.019321617157911374}
{-0.008728, 0.019539282814259824}
{-0.008726, 0.019599952344924287}
{-0.008724, 0.0196607120443104}
{-0.008722, 0.019244427326614313}
{-0.00872, 0.019303892937459367}
{-0.008718, 0.019523474948384148}
{-0.008716, 0.019262566498837088}
{-0.008714, 0.019321802159299954}
{-0.008712, 0.01938112494002044}
{-0.00871, 0.01944053481757888}
{-0.008708, 0.019500031768521185}
{-0.008706, 0.019396618971280897}
{-0.008704, 0.018965310570016873}
{-0.008702, 0.019187068705930028}
{-0.0087, 0.019080926841316376}
{-0.008698, 0.019303851255674877}
{-0.008696, 0.018865898662603763}
{-0.008694, 0.019088990398235355}
{-0.008692, 0.018980182232447296}
{-0.00869, 0.019037447805227255}
{-0.008688, 0.019094795873113513}
{-0.008686, 0.018984224427382887}
{-0.008684, 0.01870421994562207}
{-0.008682, 0.01842227627607211}
{-0.00868, 0.01847742436863998}
{-0.008678, 0.01836262690635389}
{-0.008676, 0.018417425122930865}
{-0.008674, 0.018472301341979327}
{-0.008672, 0.01835570687941059}
{-0.00867, 0.018238171261899024}
{-0.008668, 0.018292260800913257}
{-0.008666, 0.018000267816209618}
{-0.008664, 0.017706304397468814}
{-0.008662, 0.01775857352099427}
{-0.00866, 0.017636299344492443}
{-0.008658, 0.017688201613830383}
{-0.008656, 0.017388886019883077}
{-0.008654, 0.017439903146438916}
{-0.008652, 0.017314314872885102}
{-0.00865, 0.017187764332723614}
{-0.008648, 0.017237960277608995}
{-0.008646, 0.0169317677371968}
{-0.008644, 0.017159813439436605}
{-0.008642, 0.016851163635242843}
{-0.00864, 0.01636071333533079}
{-0.008638, 0.01640813152192767}
{-0.008636, 0.016274784146609423}
{-0.008634, 0.01595910364401673}
{-0.008632, 0.015641394824938187}
{-0.00863, 0.015868855270049016}
{-0.008628, 0.015365725546447447}
{-0.008626, 0.015409857986303937}
{-0.008624, 0.0149021202853915}
{-0.008622, 0.015129296341249496}
{-0.00862, 0.014987523224339066}
{-0.008618, 0.014659192950666273}
{-0.008616, 0.014700981567509566}
{-0.008614, 0.014556208696326609}
{-0.008612, 0.014410431577143851}
{-0.00861, 0.014075968466806532}
{-0.008608, 0.013551221703557638}
{-0.008606, 0.013778309138899625}
{-0.008604, 0.013249405688363337}
{-0.008602, 0.013286784159374877}
{-0.0086, 0.012943520864621354}
{-0.008598, 0.012598165950606678}
{-0.008596, 0.012824967388388333}
{-0.008594, 0.012285072584474662}
{-0.008592, 0.01212698392575825}
{-0.00859, 0.01158180426803582}
{-0.008588, 0.011614142837136144}
{-0.008586, 0.011064197985493579}
{-0.008584, 0.011095000913132253}
{-0.008582, 0.01093065421224478}
{-0.00858, 0.010373800306970498}
{-0.008578, 0.010206280293742175}
{-0.008576, 0.009644075771395708}
{-0.008574, 0.009868091830274851}
{-0.008572, 0.009301606062983183}
{-0.00857, 0.009128787344303379}
{-0.008568, 0.009153907853844262}
{-0.008566, 0.008580426652120497}
{-0.008564, 0.008603970004886307}
{-0.008562, 0.008025622244073523}
{-0.00856, 0.007846390377823056}
{-0.008558, 0.007666087615433914}
{-0.008556, 0.007484711818451639}
{-0.008554, 0.006896579690986345}
{-0.008552, 0.0067119478528275085}
{-0.00855, 0.00632229030284183}
{-0.008548, 0.005930443358217214}
{-0.008546, 0.00553640275873223}
{-0.008544, 0.005345770815741851}
{-0.008542, 0.004947885457042538}
{-0.00854, 0.005167948160738206}
{-0.008538, 0.0043527680022745815}
{-0.008536, 0.003948810182340041}
{-0.008534, 0.003959415138825934}
{-0.008532, 0.003343186133891056}
{-0.00853, 0.0033521392536060264}
{-0.008528, 0.002940965722662384}
{-0.008526, 0.0025275595639966024}
{-0.008524, 0.0025342998426905864}
{-0.008522, 0.001905786446777281}
{-0.00852, 0.0019108543652772518}
{-0.008518, 0.0012772857570114101}
{-0.008516, 0.0008537818913305024}
{-0.008514, 0.00042802138293356686}
{-0.008512, 0.0004291532303624708}
{-0.00851, 0.}
{-0.008508, -0.0004314211539141475}
{-0.008506, -0.00021627861457078955}
{-0.008504, -0.0010842367818472997}
{-0.008502, -0.0015219176148998786}
{-0.0085, -0.002179869516232642}
{-0.008498, -0.001967020241656537}
{-0.008496, -0.0021912936091891045}
{-0.008494, -0.0030758226837637784}
{-0.008492, -0.0030838441543332915}
{-0.00849, -0.0033127237086498593}
