0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134535159480371,0.134535159480371,0.134535159480371,0,0,0,0,0,0,0,0,0,0,0,0,0.361023940751771
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116366768010652,0.0116366768010652,0.0116366768010652,0.00872752265791373,0.00872752265791373,0.00872752265791374,0.00734743826887513,0.00734743826887513,0.00734743826887513,0.00672673492357296,0.00672673492357296,0.00672673492357296,0.00638812792366589,0.00638812792366589,0.00638812792366589,0.1287512400238,0.1287512400238,0.1287512400238,3.83848815268666e-05,3.83848815268666e-05,3.83848815273789e-05,0.0022992384639327,0.0022992384639327,0.00229923846393317,0.00338453492622303,0.00338453492622303,0.00338453492622279,0.0039989433424533,0.0039989433424533,0.0039989433424533,0.528074864814974
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159221693618498,0.0159221693618498,0.0159221693618498,0.0119417507756029,0.0119417507756029,0.0119417507756029,0.0100534402355716,0.0100534402355716,0.0100534402355716,0.00920415686831845,0.00920415686831845,0.00920415686831845,0.00874085409474701,0.00874085409474701,0.00874085409474701,0.126650844622003,0.126650844622003,0.126650844622003,7.17754759035464e-05,7.17754759035464e-05,7.17754759038359e-05,0.00315834566203527,0.00315834566203527,0.00315834566203562,0.0046395928151818,0.0046395928151818,0.00463959281518196,0.00547802243967513,0.00547802243967513,0.00547802243967538,0.545104559528427
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467884427486536,0.0467884427486536,0.0467884427486536,0.03509665974136,0.03509665974136,0.03509665974136,0.0295488725308039,0.0295488725308039,0.0295488725308039,0.0270536377183909,0.0270536377183909,0.0270536377183909,0.0256924098451287,0.0256924098451287,0.0256924098451287,0.111995022196411,0.111995022196411,0.111995022196411,0.000618744478562448,0.000618744478562448,0.000618744478562648,0.00954381085455117,0.00954381085455117,0.00954381085455102,0.0138182006769968,0.0138182006769968,0.0138182006769968,0.0162348624919665,0.0162348624919665,0.0162348624919668,0.501443291260135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593448502602518,0.0593448502602518,0.0593448502602518,0.0445197336307604,0.0445197336307604,0.0445197336307604,0.0374841160940156,0.0374841160940156,0.0374841160940156,0.0343196357126228,0.0343196357126228,0.0343196357126228,0.0325932941261283,0.0325932941261283,0.0325932941261283,0.106270739364584,0.106270739364584,0.106270739364584,0.000995541802298097,0.000995541802298097,0.000995541802298185,0.0122415251708288,0.0122415251708288,0.0122415251708289,0.0176230179143734,0.0176230179143734,0.0176230179143735,0.0206642139248827,0.0206642139248827,0.0206642139248827,0.520230258838858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079175725140443,0.079175725140443,0.0791757251404429,0.0594085474034899,0.0594085474034899,0.0594085474034899,0.0500246524192545,0.0500246524192545,0.0500246524192545,0.045803792026445,0.045803792026445,0.0458037920264451,0.0435011021521108,0.0435011021521108,0.0435011021521108,0.0975110430737838,0.0975110430737838,0.0975110430737838,0.00177304920488402,0.00177304920488402,0.00177304920488411,0.0166213706672839,0.0166213706672839,0.0166213706672838,0.0237175243658707,0.0237175243658707,0.0237175243658707,0.0277248177520363,0.0277248177520363,0.0277248177520363,0.321436053996012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838226548613991,0.0838226548613991,0.0838226548613991,0.0628988081380322,0.0628988081380322,0.0628988081380322,0.052964969115188,0.052964969115188,0.052964969115188,0.0484966946385664,0.0484966946385664,0.0484966946385664,0.0460590123323711,0.0460590123323711,0.0460590123323711,0.0955082750654983,0.0955082750654983,0.0955082750654981,0.00198763974161028,0.00198763974161028,0.00198763974161059,0.0176689592926826,0.0176689592926826,0.0176689592926828,0.0251609619690172,0.0251609619690172,0.025160961969017,0.0293910851411536,0.0293910851411536,0.0293910851411538,0.215206326822594
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852888587879458,0.0852888587879458,0.0852888587879458,0.0640001816235825,0.0640001816235825,0.0640001816235825,0.0538928522002793,0.0538928522002793,0.0538928522002793,0.0493465244381701,0.0493465244381701,0.0493465244381702,0.0468662546633582,0.0468662546633582,0.0468662546633582,0.0948802976280873,0.0948802976280873,0.0948802976280869,0.00205790642044667,0.00205790642044667,0.00205790642044674,0.0180011803597615,0.0180011803597615,0.0180011803597613,0.0256176158372355,0.0256176158372355,0.0256176158372356,0.0299177682177478,0.0299177682177478,0.0299177682177479,0.303767195234178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901277043618125,0.0901277043618125,0.0901277043618125,0.067635431252638,0.067635431252638,0.0676354312526381,0.0569556407847583,0.0569556407847583,0.0569556407847583,0.0521517566730183,0.0521517566730183,0.0521517566730183,0.0495309569222422,0.0495309569222422,0.0495309569222422,0.0928212291947539,0.0928212291947539,0.0928212291947532,0.00229852362853709,0.00229852362853709,0.00229852362853736,0.0191033428135653,0.0191033428135653,0.0191033428135653,0.0271288559053652,0.0271288559053652,0.0271288559053651,0.0316591777428039,0.0316591777428039,0.0316591777428038,0.495570533951355
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090990778822285,0.090990778822285,0.090990778822285,0.0682839003900692,0.0682839003900692,0.0682839003900692,0.0575020204589528,0.0575020204589528,0.0575020204589528,0.0526522041643644,0.0526522041643644,0.0526522041643645,0.0500063421990648,0.0500063421990648,0.0500063421990648,0.0924561316121225,0.0924561316121225,0.0924561316121224,0.00234284846598758,0.00234284846598758,0.00234284846598793,0.019300857294663,0.019300857294663,0.0193008572946635,0.027399080131078,0.027399080131078,0.0273990801310781,0.0319703037175631,0.0319703037175631,0.0319703037175631,0.286248594855174
